                        **alanya mahmutlarda site içerisinde kiralık eşyalı 2+1 daire 11.500 tl.**                      ,2 + 1,                          120 m2,10 Yaşında,                      4. Kat,              11.500              TL
                        1+1ayrı mutfak  alanya kestel  kıralıktır  son 3 adet daıre aylık veya yıllık.odeme ıle                      ,1 + 1,                          65 m2,Sıfır Bina,                      4. Kat,              5.500              TL
                        alanya küçükhasbahcede kiralık 3+1 daire                      ,3 + 1,                          140 m2,10 Yaşında,                      1. Kat,              8.500              TL
                        deniz manzaralı daire                      ,2 + 1,                          95 m2,16 Yaşında,                      2. Kat,              5.000              TL
                        bektaşta 3+1 ortak havuzlu özel bahçeli ful eşyalı kiralık villa                      ,3 + 1,                          300 m2,5 Yaşında,                      Bahçe Katı,              37.000              TL
                        mahmutlar uzun dönem boş kiralık 2+1 daire havuzlu                      ,2 + 1,                          110 m2,10 Yaşında,                      4. Kat,              5.500              TL
                        alanya koçtaş arkası site içi kiralık 1+1 daire                      ,1 + 1,                          60 m2,5 Yaşında,                      2. Kat,              7.000              TL
                        alanya cikcillide kiralık eşyalı 2+1 daire                      ,2 + 1,                          120 m2,12 Yaşında,                      Bahçe Katı,              9.500              TL
                        alanya kadıpaşa mahallesinde kiralık  2+1 ayrı mutfaklı boş daire                      ,2 + 1,                          145 m2,7 Yaşında,                      1. Kat,              10.000              TL
                        sahibinden kiralık havuzlu full eşyalı 3+1 daire                      ,3 + 1,                          110 m2,10 Yaşında,                      5. Kat,              10.000              TL
                        kiralık 2+1 deniz manzaralı daire - granada residence                      ,2 + 1,                          105 m2,11 Yaşında,                      5. Kat,              17.000              TL
